FID,src_name,src_link,ev_id,ev_date,ev_time,ev_title,ev_desc,loc_desc,loc_accu,ls_cat,ls_trig,ls_size,ls_setting,fatalities,injuries,storm_name,photo_link,comments,ev_imp_src,ev_imp_id,latitude,longitude,ctry_name,ctry_code,div_name,gaz_point,gaz_dist,sub_date,edit_date,geometry_lon,geometry_lat,event_date,exact_duplicate,proxy_storm_group
5456,articles.timesofindia,http://articles.timesofindia.indiatimes.com/2012-06-04/guwahati/32030359_1_barail-hill-harangajao-landslides,4383,1338681600000.0, ,"between Maibang and Daotohaja, Assam",Torrential rain in the Barail Hill range for the past many days triggered landslides at least five places along the Lumding-Silchar section of Northeast Frontier Railway (NFR) early on Sunday. Authorities have suspended and regulated services of all the,"between Maibang and Daotohaja, Assam",5km,landslide,downpour,medium,unknown,0,0, , , ,GLC,4383,25.3056,93.1265,India,IN,Assam,Mahur,14.8,1396310400000.0,1606348800000,93.1265000000001,25.3056,2012-06-03 00:00:00+00:00,False,prox:50:186:5164
5480,kanglaonline.com,http://www.kanglaonline.com/index.php?template=headline&newsid=39058&typeid=1,211,1188086400000.0, ,Tamenglong,"man killed along road cut, many events in this area affecting people and livestock, occurred at 5:30 pm",Tamenglong,5km,mudslide,continuous_rain,medium,unknown,1,0,3 days of rain, , ,GLC,211,24.9667,93.55,India,IN,Manipur,Brail Range,14.96,1396310400000.0,1606348800000,93.5500000000001,24.9667000000001,2007-08-26 00:00:00+00:00,False,named:3 days of rain
5481,The Times of India,http://timesofindia.indiatimes.com/city/kolkata/Landslide-halts-joy-ride-in-Darjeeling/articleshow/47887813.cms,7033,1435536000000.0, ,NH-55 at Merry Villa,"We had to stop the service because debris have blocked the track at Merry Villa - S Sekhar. At present, all vehicles are waiting in a single file to enter and leave Darjeeling town. ""Boulders are still blocking most of the road space."" - Santosh Tamang",NH-55 at Merry Villa,1km,landslide,downpour,medium,above_road,0,0, , , ,GLC,7033,27.0161,88.2478,India,IN,West Bengal,Darjeeling,2.97,1435708800000.0,1606348800000,88.2478000000001,27.0161,2015-06-29 00:00:00+00:00,False,prox:54:176:5538
5483,articles.economictimes.indiatimes.com,http://articles.economictimes.indiatimes.com/2013-07-29/news/40872756_1_landslides-amarnath-pilgrims-men-and-machines,5234,1375056000000.0,10:00,"Samroli, Udhampur District, Kashmir","The Jammu-Srinagar National Highway was closed for traffic today due to landslides in Udhampur district, leaving 200 vehicles stranded. The landslides hit the highway at Samroli area of the district, police said. The men and machines of Border Road Organ","Samroli, Udhampur District, Kashmir",1km,rock_fall,rain,medium,unknown,0,0, , , ,GLC,5234,32.9918,75.1945,India,IN,Jammu and Kashmir,Udhampur,10.02,1396310400000.0,1606348800000,75.1945000000001,32.9918000000001,2013-07-29 00:00:00+00:00,True,prox:65:150:5305
5485,Economic Times,http://articles.economictimes.indiatimes.com/2015-03-29/news/60602941_1_fresh-floods-water-level-heavy-rainfall,6925,1427500800000.0, ,Srinagar-Jammu national highway,"The rainfall has also forced closure of Srinagar-Jammu national highway due to landslides at some places, an official of the Traffic Department said.",Srinagar-Jammu national highway,unknown,landslide,downpour,medium,above_road,0,0, , , ,GLC,6925,33.0186,75.2405,India,IN,Jammu and Kashmir,Udhampur,15.06,1432252800000.0,1606348800000,75.2405000000001,33.0186,2015-03-28 00:00:00+00:00,False,prox:66:150:5507
5512,articles.timesofindia,http://articles.timesofindia.indiatimes.com/2012-06-04/guwahati/32030359_1_barail-hill-harangajao-landslides,4384,1338681600000.0, ,"between Haflong and  Bagetar, Assam",Torrential rain in the Barail Hill range for the past many days triggered landslides at least five places along the Lumding-Silchar section of Northeast Frontier Railway (NFR) early on Sunday. Authorities have suspended and regulated services of all the,"between Haflong and  Bagetar, Assam",5km,landslide,downpour,medium,unknown,0,0, , , ,GLC,4384,25.1775,93.0123,India,IN,Assam,Mahur,11.18,1396310400000.0,1606348800000,93.0123,25.1775000000001,2012-06-03 00:00:00+00:00,False,prox:50:186:5164
5531,dnaindia,http://www.dnaindia.com/mumbai/report_landslide-in-mumbra-kills-seven_1425954,2280,1282176000000.0,18:00,"Eknath(?) Chawl, Sainic Nagar(?), below Mumbra Hill, Mumbra, near Mumbai, Maharashtra","A landslide caused due to the incessant downpour claimed seven lives in Mumbra on Thursday evening. It is the second major landslide in Mumbra after 2005, in which five persons including three children died. The landslide took place at Sainik Nagar below","Eknath(?) Chawl, Sainic Nagar(?), below Mumbra Hill, Mumbra, near Mumbai, Maharashtra",1km,landslide,downpour,medium,unknown,6,0, , , ,GLC,2280,19.1935,73.0114,India,IN,Maharashtra,Thana,6.32,1396310400000.0,1606348800000,73.0114,19.1935,2010-08-19 00:00:00+00:00,False,prox:38:146:4946
5538,Indian Express,http://indianexpress.com/article/india/india-news-india/jk-landslide-triggered-by-rain-kills-five/,9677,1458172800000.0, ,Khelani,"Apart from landslides at Khelani, there were also reports of shooting stones from various places along the Batote-Doda road, making the authorities suspend vehicular traffic from both sides.",Khelani,1km,landslide,continuous_rain,medium,above_road,0,0, , , ,GLC, ,33.13810294,75.51068484,India,IN,Jammu and Kashmir,Doda,3.64,,1606348800000,75.5106848400001,33.1381029390001,2016-03-17 00:00:00+00:00,False,prox:66:151:5625
5540,himvani,http://www.himvani.com/news/2010/07/07/himachal-rivers-in-spate-nh-21-and-manali-keylong-road-blocked/5858/,2046,1278460800000.0, ,"near Rohtang Pass, Manali-Keylong rd, Himachal Pradesh","Following inclement weather conditions, a high alert has been sounded in Himachal Pradesh as most rivers and their tributaries are flowing above the danger mark after heavy rains.  A report from Lahaul-Spiti stated that Manali-Keylong road has been block","near Rohtang Pass, Manali-Keylong rd, Himachal Pradesh",25km,landslide,downpour,medium,unknown,0,0, , , ,GLC,2046,32.3733,77.2498,India,IN,Himachal Pradesh,Chandra,3.66,1396310400000.0,1606348800000,77.2498000000001,32.3733,2010-07-07 00:00:00+00:00,False,prox:64:154:4932
5576,Economic Times,http://articles.economictimes.indiatimes.com/2015-03-29/news/60602941_1_fresh-floods-water-level-heavy-rainfall,6924,1427500800000.0,18:00,Chontinar village of central Kashmir Budgam district,"At least 26 residential houses were partially damaged by the landslide but there were no reports of loss of life, they said.",Chontinar village of central Kashmir Budgam district,50km,landslide,downpour,medium,urban,0,0, , , ,GLC,6924,33.9548314,74.79428356,India,IN,Jammu and Kashmir,Kasba,2.98,1432252800000.0,1606348800000,74.794283556,33.954831401,2015-03-28 00:00:00+00:00,False,prox:67:149:5507
5577,hisz.rsoe,http://hisz.rsoe.hu/alertmap/site/?pageid=event_update_read&edis_id=FF-20120804-36049-IND&uid=12837,4468,1342915200000.0, ,"Pulloorampara, Kerala","even people, including five members of a family, were reportedly missing in landslides at various parts of Kannur and Kozhikode districts on Monday evening. The five-member family of Biju of Thundathil house was reportedly washed away at Aanakampoyil at","Pulloorampara, Kerala",5km,landslide,downpour,medium,unknown,0,0, , , ,GLC,4468,11.405,76.0376,India,IN,Kerala,Arikkod,20.28,1396310400000.0,1606348800000,76.0376000000001,11.405,2012-07-22 00:00:00+00:00,False,prox:22:152:5181
5598,dnaindia,http://www.dnaindia.com/india/report_three-killed-as-heavy-rains-continue-to-lash-uttarakhand_1412378,2103,1279584000000.0, ,"Badrinath and Yamunotri shrines(?), Garhwal region, Uttarakhand","Tuesday, Jul 20, 2010  The heavy rains also triggered landslides at several places, blocking vehicular traffic to Badrinath and Yamunotri shrines in Garhwal region","Badrinath and Yamunotri shrines(?), Garhwal region, Uttarakhand",50km,landslide,downpour,medium,unknown,0,0, , , ,GLC,2103,29.9862,78.6115,India,IN,Uttaranchal,Kandi,16.24,1396310400000.0,1606348800000,78.6115,29.9862,2010-07-20 00:00:00+00:00,False,prox:59:157:4936
5606,Business Standard,http://www.business-standard.com/article/news-ians/four-killed-in-landslide-in-vizag-115122000254_1.html,9096,1450483200000.0, ,Thatichetlapalem,"Four people were killed in a landslide in Andhra Pradesh's Visakhapatnam city early on Sunday, a police official said.  Rocks rolled down a hillside in Thatichetlapalem, burying several houses. While three people died on the spot, another man died at the",Thatichetlapalem,1km,landslide,downpour,medium,unknown,4,4, , , ,GLC,9096,17.7345,83.2884,India,IN,Andhra Pradesh,Vishakhapatnam,2.37,1469059200000.0,1606348800000,83.2884000000001,17.7345,2015-12-19 00:00:00+00:00,False,prox:35:166:5596
5607,Times of India,http://timesofindia.indiatimes.com/city/guwahati/Landslide-toll-touches-6-as-woman-buried-alive-in-Guwahati/articleshow/53314082.cms,9122,1468972800000.0, ,"Noonmati, Guwahati, Assam, India",This was not the only incident of landslide in the city on Wednesday as a similar episode was also reported from the Noonmati locality. Two houses were completely buried under debris. No one suffered any injury.,"Noonmati, Guwahati, Assam, India",5km,landslide,rain,medium,unknown,0,0, , , ,GLC,9122,26.1966,91.802,India,IN,Assam,Gauhati,5.19,1469145600000.0,1606348800000,91.8020000000001,26.1966000000001,2016-07-20 00:00:00+00:00,False,prox:52:183:5667
5612,www.hindustantimes.com,http://www.hindustantimes.com/India-news/NorthIndiaRainFury2013/SDM-8-others-killed-as-heavy-rains-lash-Uttarakhand/Article1-1101502.aspx,5241,1375228800000.0,08:00,"Salut, Almora, Uttarakhand","On Tuesday night, nine houses were damaged in a landslide in Almora district.","Salut, Almora, Uttarakhand",unknown,landslide,downpour,medium,unknown,0,0, , , ,GLC,5241,29.5952,79.6625,India,IN,Uttaranchal,Almora,1.26,1396310400000.0,1606348800000,79.6625000000001,29.5952,2013-07-31 00:00:00+00:00,False,prox:59:159:5305
5628,sify.com,http://sify.com/news/roads-in-upper-shimla-hit-after-landslides-news-national-kjuuafecfje.html],2475,1284940800000.0, ,"roads between Jubbal and Rohru, Shimla, Himachal Pradesh","Heavy rains Monday in upper Shimla in Himachal Pradesh blocked all major roads, hampering vehicular movement.  Hundreds of vehicles have been stranded in the Rohru and Chopal areas since Sunday evening due to massive landslides, an official said here.  '","roads between Jubbal and Rohru, Shimla, Himachal Pradesh",10km,landslide,downpour,medium,unknown,0,0, , , ,GLC,2475,31.1581,77.7155,India,IN,Himachal Pradesh,Saura,4.93,1396310400000.0,1606348800000,77.7155000000001,31.1581,2010-09-20 00:00:00+00:00,False,prox:62:155:4957
5631,Hindu World,https://www.hinduworld.co.in/home/news/breaking-news/landslide-mumbra-bypass-road/,10075,1499299200000.0,04:00,Landslide blocks Mumbra Bypass Road,"Landslide deposits rocks on road near Rehmania Hospital, traffic obstructed temporarily","AH47, Dighe, Thane, Maharashtra, 400708",1km,landslide,rain,small,above_road,0,0, ,https://www.hinduworld.co.in/wp-content/uploads/2017/07/Landslide-at-Mumbra-Bypass-Road-causes-traffic-jam-700x394.jpg, ,GLC, ,19.17041801,73.02151508,India,IN,Maharashtra,Dombivli,7.87,1499299200000.0,1606348800000,73.0215150830001,19.170418007,2017-07-06 00:00:00+00:00,False,prox:38:146:5784
5648,Nyoooz,https://www.nyoooz.com/news/dehradun/776445/landslides-in-garhwal-leave-travellers-stranded-for-hours/,10069,1491436800000.0, ,Landslide on NH-34 at Dharashu,Night of heavy rains and snowfall triggers landslide that blocks road at Dharashu,"Dharashu, Uttarkashi, Uttarakhand, India",1km,landslide,downpour,small,above_road,0,0, , , ,GLC, ,30.61461423,78.3157525,India,IN,Uttaranchal,Chham,10.66,1501804800000.0,1606348800000,78.3157524970001,30.614614225,2017-04-06 00:00:00+00:00,False,prox:61:156:5754
5655,Nyoooz,https://www.nyoooz.com/news/dehradun/776445/landslides-in-garhwal-leave-travellers-stranded-for-hours/,10068,1491350400000.0,22:00,Landslide blocks NH-34,"Night of heavy rains and snowfall triggers landslide that blocks road at Bhatwari, strands family in car for night","Bhatwari, Uttarkashi, Uttarakhand, India",1km,landslide,downpour,small,above_road,0,0, , , ,GLC, ,30.81350174,78.6179215,India,IN,Uttaranchal,Uttarkashi,19.23,1501804800000.0,1606348800000,78.6179215000001,30.8135017390001,2017-04-05 00:00:00+00:00,False,prox:61:157:5753
5705,The Tribune,http://www.tribuneindia.com/news/uttarakhand/4-killed-in-mishaps/435142.html,10071,1499731200000.0, ,Fatal landslide on Mussoorie-Dehradun road,"Landslide triggered by heavy rain buries pickup truck driving on road, killing 3 of 4 occupants and injuring one.","Mussoorie Road, Dehradun Sub-District, Dehradun, Uttarakhand, 248009",5km,landslide,continuous_rain,medium,above_road,3,1, , , ,GLC, ,30.41288197,78.08379453,India,IN,Uttaranchal,Mussorie,5.58,1499817600000.0,1606348800000,78.0837945320001,30.4128819690001,2017-07-11 00:00:00+00:00,False,prox:60:156:5786
5707,Nyoooz,https://www.nyoooz.com/news/dehradun/776445/landslides-in-garhwal-leave-travellers-stranded-for-hours/,10070,1491436800000.0, ,Landslide blocks NH-34 at Bharoghati,Night of heavy rains and snowfall triggers landslide that blocks road at Bharoghati,"Bharoghati, Uttarkashi, Uttarakhand, India",1km,landslide,downpour,small,above_road,0,0, , , ,GLC, ,31.01260519,78.88449525,India,IN,Uttaranchal,Dhumku,13.25,1501804800000.0,1606348800000,78.8844952470001,31.012605185,2017-04-06 00:00:00+00:00,False,prox:62:157:5754
5729,The Times of India,http://timesofindia.indiatimes.com/city/thane/mumbra-bypass-rocked-with-second-landslide/articleshow/59478662.cms,10076,1498435200000.0, ,Landslide at Mumbra bypass,Road near Rehmania hospital blocked with boulders from landslide,"AH47, Dighe, Thane, Maharashtra, 400708",1km,landslide,rain,small,below_road,0,0, , , ,GLC, ,19.17066427,73.02142667,India,IN,Maharashtra,Dombivli,7.87,1499385600000.0,1606348800000,73.0214266660001,19.170664274,2017-06-26 00:00:00+00:00,False,prox:38:146:5781
5743,India.com,http://www.india.com/news/agencies/former-uttarakhand-cms-vehicle-briefly-trapped-in-landslide-debris-2301442/,10067,1499385600000.0, ,Landslide hits car near Sirobagad,"Landslide near Sirobagad on road from Srinagar hits politician's car, everyone escapes unharmed. Following heavy rain.","Srinagar Sub-District, Uttarakhand State, India",5km,landslide,rain,small,above_road,0,0, , , ,GLC, ,30.24147729,78.89773782,India,IN,Uttaranchal,Srinagar,6.49,1499385600000.0,1606348800000,78.8977378170001,30.241477285,2017-07-07 00:00:00+00:00,False,prox:60:157:5784
5814,Nyoooz,https://www.nyoooz.com/news/dehradun/776445/landslides-in-garhwal-leave-travellers-stranded-for-hours/,10073,1491436800000.0, ,Rockfall on NH-7 in Gulabkoti,Continuous rain triggers rockfall that closes NH-7 at Gulabkoti,"Gulabkoti, Chamoli, Uttarakhand, India",5km,rock_fall,continuous_rain,small,above_road,0,0, , , ,GLC, ,30.50415824,79.48751264,India,IN,Uttaranchal,Joshimath,9.46,1501718400000.0,1606348800000,79.487512639,30.504158236,2017-04-06 00:00:00+00:00,False,prox:61:158:5754
5825,Times of India,http://timesofindia.indiatimes.com/city/kolkata-/Landslides-cut-off-Hills-for-two-hours/articleshow/8907428.cms,3617,1308268800000.0,23:00,Pankhabari and Rohini routes in Kurseong,The Hills was cut off for a couple of hours from the rest of the country due to landslides at various places in Kurseong subdivision though there were no reports of loss of life or damage to properties.   Incessant overnight rainfall continued through Sa,Pankhabari and Rohini routes in Kurseong,5km,landslide,continuous_rain,medium,above_road,0,0, , , ,GLC,3617,26.84850975,88.26181745,India,IN,West Bengal,Kurseong,4.29,1446681600000.0,1606348800000,88.2618174520001,26.848509752,2011-06-17 00:00:00+00:00,False,prox:53:176:5047
5827,The Times of India,http://timesofindia.indiatimes.com/city/mumbai/Locals-on-edge-after-landslide-in-Dindoshi/articleshow/6096736.cms,2018,1279756800000.0,02:00,New Mhada Complex in Dindoshi,"Residents of a rowhouse colony in Dindoshi spent Friday night in fear after a portion of their retaining wall collapsed following a landslide.  While no one was injured, mud and boulders came sliding into the backyard of one of the rowhouses and also ont",New Mhada Complex in Dindoshi,1km,landslide,continuous_rain,medium,urban,0,0, , , ,GLC,2018,19.17377751,72.88274367,India,IN,Maharashtra,Bombay,9.62,1410825600000.0,1606348800000,72.8827436720001,19.173777506,2010-07-22 00:00:00+00:00,False,prox:38:145:4937
5829,www.upi.com,http://www.upi.com/Top_News/World-News/2013/05/09/Cyclonic-storms-kill-seven-in-India/UPI-39151368107292/,4848,1367971200000.0, ,"Purba Simna, Tripura",A large landslide in western Tripura killed at least two people Wednesday night.,"Purba Simna, Tripura",5km,landslide,rain,medium,unknown,1,0, , , ,GLC,4848,24.0896,91.4663,India,IN,Tripura,Khowai,14.37,1396310400000.0,1606348800000,91.4663,24.0896000000001,2013-05-08 00:00:00+00:00,False,prox:48:182:5277
5844,The Sangai Express,http://www.thesangaiexpress.com/page/items/54212/massive-landslide-along-maram-peren-road-downpour-creates-havoc-in-different-parts,7267,1437523200000.0, ,NH-2 between Senapati and Mao,"Reports from other locations also say that minor landslides, potholes, water-logging have been spotted along the NH-2 stretch between Senapati and Mao.",NH-2 between Senapati and Mao,10km,landslide,continuous_rain,small,above_road,0,0, , , ,GLC,7267,25.3908,94.0926,India,IN,Manipur,Sochumei,17.44,1437609600000.0,1606348800000,94.0926000000001,25.3908000000001,2015-07-22 00:00:00+00:00,False,prox:50:188:5546
